estacion,fecha,merra2_temp
Cotocollao,2010-08-31,17.45965100000002
Cotocollao,2010-09-01,17.444778625000026
Cotocollao,2010-09-02,16.809086000000026
Cotocollao,2010-09-03,17.311321416666683
Cotocollao,2010-09-04,17.178063958333357
Cotocollao,2010-09-05,16.980298666666688
Cotocollao,2010-09-06,16.99704520833336
Cotocollao,2010-09-07,17.04956337500003
Cotocollao,2010-09-08,17.916389625000026
Cotocollao,2010-09-09,17.52563508333336
Cotocollao,2010-09-10,17.551447750000026
Cotocollao,2010-09-11,17.61000216666669
Cotocollao,2010-09-12,17.662133708333354
Cotocollao,2010-09-13,17.801635916666687
Cotocollao,2010-09-14,18.050920083333356
Cotocollao,2010-09-15,17.14852300000003
Cotocollao,2010-09-16,17.73238779166669
Cotocollao,2010-09-17,17.85903450000002
Cotocollao,2010-09-18,17.506617500000015
Cotocollao,2010-09-19,16.57907258333336
Cotocollao,2010-09-20,16.410663833333352
Cotocollao,2010-09-21,16.74963912500002
Cotocollao,2010-09-22,16.506964666666693
Cotocollao,2010-09-23,16.246335625000025
Cotocollao,2010-09-24,17.11539104166669
Cotocollao,2010-09-25,17.115595750000022
Cotocollao,2010-09-26,17.32656887500003
Cotocollao,2010-09-27,16.969041416666695
Cotocollao,2010-09-28,16.71009970833336
Cotocollao,2010-09-29,17.528256958333355
Cotocollao,2010-09-30,17.275909708333348
Cotocollao,2010-10-01,17.208415041666697
Cotocollao,2010-10-02,16.806309000000027
Cotocollao,2010-10-03,16.238209000000023
Cotocollao,2010-10-04,17.54283041666669
Cotocollao,2010-10-05,17.256003250000024
Cotocollao,2010-10-06,18.02636108333336
Cotocollao,2010-10-07,18.01880029166669
Cotocollao,2010-10-08,17.774221083333362
Cotocollao,2010-10-09,18.480832583333356
Cotocollao,2010-10-10,18.188794750000028
Cotocollao,2010-10-11,18.02371500000002
Cotocollao,2010-10-12,18.230806083333352
Cotocollao,2010-10-13,18.27449316666669
Cotocollao,2010-10-14,18.343746416666693
Cotocollao,2010-10-15,18.132304125000022
Cotocollao,2010-10-16,17.36113129166669
Cotocollao,2010-10-17,16.926321875000024
Cotocollao,2010-10-18,16.630642125000026
Cotocollao,2010-10-19,15.747842416666687
Cotocollao,2010-10-20,16.957725750000023
Cotocollao,2010-10-21,17.00490587500002
Cotocollao,2010-10-22,16.63461208333336
Cotocollao,2010-10-23,15.838562250000022
Cotocollao,2010-10-24,15.969322416666692
Cotocollao,2010-10-25,16.566611125000026
Cotocollao,2010-10-26,16.44632116666669
Cotocollao,2010-10-27,16.39299287500002
Cotocollao,2010-10-28,16.66699491666669
Cotocollao,2010-10-29,16.576512833333364
Cotocollao,2010-10-30,16.430666875000025
Cotocollao,2010-10-31,16.43898162500002
Cotocollao,2010-11-01,16.84219891666669
Cotocollao,2010-11-02,16.469433083333353
Cotocollao,2010-11-03,15.90616754166669
Cotocollao,2010-11-04,16.119374833333353
Cotocollao,2010-11-05,16.83533887500002
Cotocollao,2010-11-06,16.65968850000003
Cotocollao,2010-11-07,16.372831000000023
Cotocollao,2010-11-08,17.043412791666686
Cotocollao,2010-11-09,16.70718145833336
Cotocollao,2010-11-10,16.151381458333358
Cotocollao,2010-11-11,16.306054666666693
Cotocollao,2010-11-12,15.794962875000019
Cotocollao,2010-11-13,16.00884400000002
Cotocollao,2010-11-14,16.125459250000024
Cotocollao,2010-11-15,15.071290625000023
Cotocollao,2010-11-16,15.547598833333359
Cotocollao,2010-11-17,15.904982416666686
Cotocollao,2010-11-18,15.873784583333354
Cotocollao,2010-11-19,15.671247083333364
Cotocollao,2010-11-20,15.832953333333352
Cotocollao,2010-11-21,16.036316250000024
Cotocollao,2010-11-22,15.754491416666689
Cotocollao,2010-11-23,15.607352166666693
Cotocollao,2010-11-24,15.469359291666684
Cotocollao,2010-11-25,15.78736904166668
Cotocollao,2010-11-26,16.27773433333336
Cotocollao,2010-11-27,15.986792458333353
Cotocollao,2010-11-28,16.240308458333356
Cotocollao,2010-11-29,15.725513625000021
Cotocollao,2010-11-30,16.555244666666685
Cotocollao,2010-12-01,16.337729375000027
Cotocollao,2010-12-02,15.860388666666688
Cotocollao,2010-12-03,16.45920475000002
Cotocollao,2010-12-04,15.910869791666684
Cotocollao,2010-12-05,17.03556837500002
Cotocollao,2010-12-06,17.031556666666688
Cotocollao,2010-12-07,16.69333429166669
Cotocollao,2010-12-08,16.879806708333355
Cotocollao,2010-12-09,16.581363791666686
Cotocollao,2010-12-10,16.54225058333336
Cotocollao,2010-12-11,16.074082875000023
Cotocollao,2010-12-12,16.127859958333357
Cotocollao,2010-12-13,16.183991958333362
Cotocollao,2010-12-14,15.576938875000025
Cotocollao,2010-12-15,15.66885262500003
Cotocollao,2010-12-16,16.043494125000027
Cotocollao,2010-12-17,15.30328133333336
Cotocollao,2010-12-18,14.878458916666686
Cotocollao,2010-12-19,15.218998166666681
Cotocollao,2010-12-20,15.786241208333356
Cotocollao,2010-12-21,15.487735958333358
Cotocollao,2010-12-22,15.699847083333358
Cotocollao,2010-12-23,15.623096750000023
Cotocollao,2010-12-24,15.616512541666687
Cotocollao,2010-12-25,16.54429279166669
Cotocollao,2010-12-26,16.088114666666694
Cotocollao,2010-12-27,16.813888791666685
Cotocollao,2010-12-28,16.04075516666669
Cotocollao,2010-12-29,16.13518670833336
Cotocollao,2010-12-30,16.724743166666688
Cotocollao,2010-12-31,17.063296250000022
Cotocollao,2011-01-01,16.61565929166669
Cotocollao,2011-01-02,16.171948958333353
Cotocollao,2011-01-03,15.337576833333353
Cotocollao,2011-01-04,15.684234833333356
Cotocollao,2011-01-05,16.04036741666669
Cotocollao,2011-01-06,16.040983000000026
Cotocollao,2011-01-07,16.16632104166669
Cotocollao,2011-01-08,16.852218875000023
Cotocollao,2011-01-09,16.892101583333353
Cotocollao,2011-01-10,16.91993612500002
Cotocollao,2011-01-11,17.04259258333335
Cotocollao,2011-01-12,17.21896512500002
Cotocollao,2011-01-13,17.852123500000022
Cotocollao,2011-01-14,17.48445537500002
Cotocollao,2011-01-15,17.82657650000002
Cotocollao,2011-01-16,16.75430708333335
Cotocollao,2011-01-17,16.918375916666694
Cotocollao,2011-01-18,17.06951666666669
Cotocollao,2011-01-19,16.911982541666692
Cotocollao,2011-01-20,15.856908458333358
Cotocollao,2011-01-21,16.42637029166669
Cotocollao,2011-01-22,15.954040791666694
Cotocollao,2011-01-23,16.383184125000025
Cotocollao,2011-01-24,17.138158500000024
Cotocollao,2011-01-25,17.066269125000026
Cotocollao,2011-01-26,16.598497041666686
Cotocollao,2011-01-27,15.825662125000022
Cotocollao,2011-01-28,15.86336545833336
Cotocollao,2011-01-29,16.796276375000023
Cotocollao,2011-01-30,16.600920666666692
Cotocollao,2011-01-31,16.538514708333356
Cotocollao,2011-02-01,16.31258166666669
Cotocollao,2011-02-02,16.918934041666688
Cotocollao,2011-02-03,17.66938308333335
Cotocollao,2011-02-04,17.549353583333353
Cotocollao,2011-02-05,17.398306791666688
Cotocollao,2011-02-06,16.312469875000023
Cotocollao,2011-02-07,15.78008933333336
Cotocollao,2011-02-08,16.049885000000025
Cotocollao,2011-02-09,16.974880500000022
Cotocollao,2011-02-10,16.27706808333335
Cotocollao,2011-02-11,16.179303833333353
Cotocollao,2011-02-12,16.797129583333355
Cotocollao,2011-02-13,16.112081250000024
Cotocollao,2011-02-14,16.768486291666687
Cotocollao,2011-02-15,16.804643250000023
Cotocollao,2011-02-16,16.557068083333355
Cotocollao,2011-02-17,16.10505066666669
Cotocollao,2011-02-18,17.25876000000002
Cotocollao,2011-02-19,17.24714050000002
Cotocollao,2011-02-20,17.212463666666686
Cotocollao,2011-02-21,17.10353629166669
Cotocollao,2011-02-22,17.536781458333355
Cotocollao,2011-02-23,16.439813166666685
Cotocollao,2011-02-24,16.633781625000022
Cotocollao,2011-02-25,16.62150733333336
Cotocollao,2011-02-26,17.11560962500003
Cotocollao,2011-02-27,16.93902108333336
Cotocollao,2011-02-28,16.742776375000023
Cotocollao,2011-03-01,16.732146208333358
Cotocollao,2011-03-02,16.43774687500002
Cotocollao,2011-03-03,16.855716875000024
Cotocollao,2011-03-04,16.723748791666694
Cotocollao,2011-03-05,16.71022183333336
Cotocollao,2011-03-06,16.612168791666686
Cotocollao,2011-03-07,17.327411833333354
Cotocollao,2011-03-08,17.06370562500003
Cotocollao,2011-03-09,15.592912375000019
Cotocollao,2011-03-10,15.968818958333358
Cotocollao,2011-03-11,16.387316583333355
Cotocollao,2011-03-12,16.427902250000027
Cotocollao,2011-03-13,16.66987129166669
Cotocollao,2011-03-14,16.549358583333355
Cotocollao,2011-03-15,16.783713375000016
Cotocollao,2011-03-16,16.66069700000003
Cotocollao,2011-03-17,16.40170950000002
Cotocollao,2011-03-18,16.232033000000026
Cotocollao,2011-03-19,16.15632529166669
Cotocollao,2011-03-20,16.04928879166669
Cotocollao,2011-03-21,16.423661833333355
Cotocollao,2011-03-22,16.88217695833335
Cotocollao,2011-03-23,16.838199833333363
Cotocollao,2011-03-24,17.315117166666685
Cotocollao,2011-03-25,16.94200675000003
Cotocollao,2011-03-26,17.617805708333353
Cotocollao,2011-03-27,18.29234095833336
Cotocollao,2011-03-28,17.701041208333354
Cotocollao,2011-03-29,17.541413916666688
Cotocollao,2011-03-30,18.21105216666669
Cotocollao,2011-03-31,17.91494641666669
Cotocollao,2011-04-01,18.30646916666669
Cotocollao,2011-04-02,17.45969166666669
Cotocollao,2011-04-03,17.951750750000027
Cotocollao,2011-04-04,16.990463541666692
Cotocollao,2011-04-05,16.893224291666687
Cotocollao,2011-04-06,16.913865666666684
Cotocollao,2011-04-07,16.529135666666694
Cotocollao,2011-04-08,16.949356250000022
Cotocollao,2011-04-09,16.344883250000024
Cotocollao,2011-04-10,16.469693750000026
Cotocollao,2011-04-11,16.247543583333357
Cotocollao,2011-04-12,16.742960916666686
Cotocollao,2011-04-13,16.336858458333356
Cotocollao,2011-04-14,16.88378295833336
Cotocollao,2011-04-15,16.72247729166669
Cotocollao,2011-04-16,16.948269208333357
Cotocollao,2011-04-17,16.66648512500002
Cotocollao,2011-04-18,16.253681458333357
Cotocollao,2011-04-19,16.57765858333336
Cotocollao,2011-04-20,16.408204625000025
Cotocollao,2011-04-21,16.33368579166669
Cotocollao,2011-04-22,16.86986191666669
Cotocollao,2011-04-23,17.09530020833336
Cotocollao,2011-04-24,17.22791187500002
Cotocollao,2011-04-25,17.161848958333348
Cotocollao,2011-04-26,17.424956291666692
Cotocollao,2011-04-27,17.093681625000023
Cotocollao,2011-04-28,17.627333458333357
Cotocollao,2011-04-29,17.9450114166667
Cotocollao,2011-04-30,17.895678541666687
Cotocollao,2011-05-01,18.11627475000002
Cotocollao,2011-05-02,18.51885762500002
Cotocollao,2011-05-03,18.451128833333353
Cotocollao,2011-05-04,18.280740375000025
Cotocollao,2011-05-05,18.449744166666687
Cotocollao,2011-05-06,18.76042454166669
Cotocollao,2011-05-07,18.35125004166669
Cotocollao,2011-05-08,18.63496812500002
Cotocollao,2011-05-09,18.76623304166669
Cotocollao,2011-05-10,19.05369095833336
Cotocollao,2011-05-11,18.212180125000025
Cotocollao,2011-05-12,18.20055541666669
Cotocollao,2011-05-13,17.306203416666694
Cotocollao,2011-05-14,18.034837333333357
Cotocollao,2011-05-15,17.93491770833335
Cotocollao,2011-05-16,18.01186783333335
Cotocollao,2011-05-17,17.802929083333353
Cotocollao,2011-05-18,17.168544958333353
Cotocollao,2011-05-19,16.546331083333353
Cotocollao,2011-05-20,16.599860083333354
Cotocollao,2011-05-21,16.162982000000024
Cotocollao,2011-05-22,15.860758750000018
Cotocollao,2011-05-23,17.423926333333362
Cotocollao,2011-05-24,16.762335708333357
Cotocollao,2011-05-25,17.318795791666687
Cotocollao,2011-05-26,17.47762575000002
Cotocollao,2011-05-27,17.393051333333354
Cotocollao,2011-05-28,16.87678287500002
Cotocollao,2011-05-29,17.424850708333356
Cotocollao,2011-05-30,17.38423058333336
Cotocollao,2011-05-31,17.60771712500002
Cotocollao,2011-06-01,16.673234625000024
