estacion,fecha,era5_temp,latitude,longitude,era5_file
Belisario,2006-01-01,12.54758916666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-02,11.508348333333352,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-03,10.734357916666694,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-04,10.450192916666689,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-05,10.927524583333359,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-06,10.579029583333357,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-07,11.206078750000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-08,11.96141750000002,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-09,12.120470833333352,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-10,12.082830833333356,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-11,12.376499166666695,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-12,12.999174583333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-13,13.846667916666695,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-14,12.725257916666687,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-15,12.18586166666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-16,12.15167833333335,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-17,12.919643333333354,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-18,12.327340416666694,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-19,11.999710000000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-20,12.97009375000002,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-21,13.56548375000002,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-22,13.704704166666689,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-23,13.74531916666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-24,13.843107500000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-25,14.941192083333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-26,14.434803333333363,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-27,14.020600833333354,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-28,13.827210000000022,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-29,13.383327083333361,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-30,13.462328750000026,-0.25,-78.5,ERA5_785_025
Belisario,2006-01-31,13.107442083333346,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-01,12.90142541666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-02,13.21400208333336,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-03,12.990276250000028,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-04,12.021931666666694,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-05,11.552717083333361,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-06,12.479096666666697,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-07,12.655510416666687,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-08,13.117915416666692,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-09,13.367459166666686,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-10,13.509877083333356,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-11,13.74729708333335,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-12,13.868347083333353,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-13,13.567178333333358,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-14,13.124105000000016,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-15,13.588272083333353,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-16,13.441721666666686,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-17,13.41171708333336,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-18,13.145303750000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-19,13.192735416666686,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-20,13.384112500000024,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-21,13.38150750000002,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-22,13.210475416666688,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-23,13.643638750000022,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-24,12.854969583333357,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-25,12.671555000000026,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-26,13.337708750000024,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-27,12.749370000000022,-0.25,-78.5,ERA5_785_025
Belisario,2006-02-28,13.635812083333361,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-01,13.316804583333358,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-02,13.384098750000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-03,13.604052916666689,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-04,14.387596250000025,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-05,13.790516666666692,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-06,13.525284166666687,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-07,12.693937500000025,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-08,12.357414583333359,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-09,11.975015416666684,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-10,12.39118666666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-11,12.685196250000024,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-12,12.521503333333351,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-13,12.617022083333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-14,12.252582083333358,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-15,12.85399791666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-16,12.759355416666686,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-17,12.223571666666688,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-18,12.121420416666686,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-19,12.342662083333357,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-20,12.156872083333356,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-21,12.60320708333336,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-22,12.494765833333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-23,12.84607333333336,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-24,12.902566250000019,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-25,12.364315833333357,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-26,13.124983750000027,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-27,13.654577083333358,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-28,14.002362916666693,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-29,13.92362083333336,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-30,12.844099583333358,-0.25,-78.5,ERA5_785_025
Belisario,2006-03-31,12.622594583333354,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-01,12.642681250000022,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-02,12.691090833333357,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-03,13.617028750000022,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-04,12.25483916666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-05,12.197617083333363,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-06,12.230142916666692,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-07,12.221913333333356,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-08,12.514749166666688,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-09,12.386421666666692,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-10,12.211687916666696,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-11,12.39226458333335,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-12,12.138867083333357,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-13,11.667292500000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-14,11.873983333333351,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-15,11.539330833333358,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-16,12.658271666666698,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-17,13.685478750000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-18,13.647373750000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-19,12.866950833333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-20,14.103713333333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-21,14.405920000000018,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-22,14.585076666666692,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-23,13.960052500000018,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-24,14.053675833333363,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-25,13.27506041666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-26,13.097457500000019,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-27,11.858547916666689,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-28,12.860269166666688,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-29,13.789060833333354,-0.25,-78.5,ERA5_785_025
Belisario,2006-04-30,13.64039708333335,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-01,14.210807500000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-02,13.880344166666696,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-03,14.147135000000025,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-04,13.615585000000024,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-05,12.81305625000003,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-06,13.003507916666686,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-07,12.71720250000002,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-08,13.597475833333357,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-09,13.507356666666686,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-10,13.016397083333354,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-11,13.63271416666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-12,13.562815833333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-13,13.982447500000019,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-14,14.061562916666695,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-15,13.740564583333358,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-16,13.466097500000018,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-17,13.58401500000002,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-18,13.93707833333336,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-19,12.879695416666692,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-20,12.921645416666694,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-21,12.547215416666686,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-22,13.29593041666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-23,13.32576791666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-24,13.471743333333356,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-25,13.594534583333356,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-26,13.795128333333354,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-27,13.635672083333361,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-28,13.735551666666693,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-29,13.177919166666692,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-30,13.766033750000025,-0.25,-78.5,ERA5_785_025
Belisario,2006-05-31,14.186470000000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-01,12.763981250000024,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-02,13.374951250000022,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-03,13.887658333333356,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-04,12.439322500000024,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-05,12.050204583333354,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-06,11.796836250000021,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-07,12.214868333333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-08,12.147391666666687,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-09,11.299688333333357,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-10,11.866405833333358,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-11,12.116344166666687,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-12,12.753197083333353,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-13,13.074489166666694,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-14,12.783255833333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-15,12.923560000000021,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-16,13.187685000000025,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-17,12.653567500000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-18,13.517724166666694,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-19,13.672417916666687,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-20,13.734360000000022,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-21,13.529854583333353,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-22,13.864377083333359,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-23,13.774989166666694,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-24,13.29103958333336,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-25,12.939993333333364,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-26,14.474459583333354,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-27,14.35563208333336,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-28,15.406136250000019,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-29,14.410246666666682,-0.25,-78.5,ERA5_785_025
Belisario,2006-06-30,15.52780458333335,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-01,15.773241666666687,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-02,14.617836250000025,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-03,14.485487083333352,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-04,14.074327083333351,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-05,13.44634375000003,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-06,13.87472416666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-07,14.487986666666695,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-08,14.684498333333352,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-09,14.427540833333358,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-10,15.294155833333358,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-11,15.020731666666684,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-12,14.988029583333358,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-13,14.340108750000018,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-14,14.103525833333356,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-15,14.433242083333361,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-16,14.109340833333354,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-17,14.071633750000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-18,14.436410833333362,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-19,15.258707500000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-20,14.602972083333361,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-21,13.59032250000002,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-22,13.348727083333353,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-23,13.35040333333336,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-24,13.331575000000017,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-25,13.218602500000026,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-26,12.387632500000022,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-27,12.048389583333359,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-28,10.983558333333358,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-29,11.884739166666689,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-30,12.513413750000025,-0.25,-78.5,ERA5_785_025
Belisario,2006-07-31,13.454817083333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-01,14.277895000000024,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-02,14.429207500000027,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-03,13.691453333333357,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-04,13.679290833333354,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-05,13.947440833333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-06,13.73989500000002,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-07,13.250456250000026,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-08,12.915895000000022,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-09,14.076194166666687,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-10,14.12735125000002,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-11,14.319241250000024,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-12,14.959740416666682,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-13,15.329517500000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-14,15.660195000000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-15,13.962094583333363,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-16,13.117570416666686,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-17,13.019563750000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-18,12.945005416666689,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-19,13.772324583333356,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-20,14.134227500000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-21,14.170870000000022,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-22,15.041761666666687,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-23,13.922327500000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-24,13.759495000000028,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-25,13.041616666666691,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-26,12.72337375000002,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-27,11.801868750000017,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-28,12.988285000000024,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-29,14.270010833333359,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-30,13.84857500000002,-0.25,-78.5,ERA5_785_025
Belisario,2006-08-31,13.682376250000024,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-01,13.059666250000028,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-02,12.870682083333358,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-03,12.02348375000002,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-04,12.58195625000002,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-05,13.21080208333335,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-06,13.643948750000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-07,13.507060000000022,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-08,13.100884166666686,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-09,13.23240416666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-10,13.356427500000022,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-11,13.13215791666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-12,13.316756666666686,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-13,13.366581250000024,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-14,13.36789666666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-15,12.841682916666686,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-16,13.191705000000022,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-17,12.695363750000022,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-18,12.31975791666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-19,14.013125833333357,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-20,13.502335000000025,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-21,13.328025000000018,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-22,13.416559166666689,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-23,13.391608750000017,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-24,12.940834166666685,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-25,14.128142083333357,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-26,14.314186666666687,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-27,14.566282916666692,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-28,14.222977500000026,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-29,14.290590833333356,-0.25,-78.5,ERA5_785_025
Belisario,2006-09-30,14.219591250000024,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-01,13.757447083333359,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-02,13.78266291666668,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-03,13.558014583333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-04,14.178243333333354,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-05,14.907363750000021,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-06,15.108891666666688,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-07,14.745321250000018,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-08,14.019264583333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-09,13.92436791666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-10,14.437653750000031,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-11,13.23385000000002,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-12,12.942998333333357,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-13,12.221925833333358,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-14,11.511548750000026,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-15,11.771586250000025,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-16,11.846227500000014,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-17,11.323860416666685,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-18,11.885811250000026,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-19,11.92407958333336,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-20,12.41266041666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-21,12.780674583333356,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-22,13.256936666666695,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-23,13.39448333333336,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-24,13.213090833333352,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-25,13.115082083333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-26,13.19170041666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-27,12.851157916666695,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-28,12.959809583333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-29,13.088332500000021,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-30,12.219480833333364,-0.25,-78.5,ERA5_785_025
Belisario,2006-10-31,12.346522083333356,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-01,11.77360375000002,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-02,12.55461541666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-03,12.68159375000002,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-04,13.256188750000026,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-05,12.942085833333351,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-06,12.433529583333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-07,12.164003333333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-08,11.95425041666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-09,12.862287500000024,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-10,13.091813333333358,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-11,12.458211666666685,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-12,11.855828333333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-13,12.02878916666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-14,11.633340000000024,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-15,11.191010833333353,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-16,11.815417500000024,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-17,12.630339166666689,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-18,12.092640000000022,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-19,12.437795000000017,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-20,12.775597916666689,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-21,12.40463125000002,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-22,11.946381250000016,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-23,11.683329583333354,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-24,12.394726666666687,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-25,12.90004916666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-26,13.347139583333364,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-27,12.276161250000024,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-28,12.969258750000023,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-29,12.762389166666688,-0.25,-78.5,ERA5_785_025
Belisario,2006-11-30,12.882650000000021,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-01,13.502622083333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-02,13.261298750000021,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-03,12.908473750000018,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-04,12.65559458333336,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-05,13.033351250000024,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-06,12.846911250000025,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-07,12.586437500000018,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-08,12.837049583333355,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-09,12.028597083333361,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-10,12.165128750000017,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-11,12.130926250000021,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-12,12.247016250000025,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-13,11.903959166666683,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-14,12.00855416666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-15,11.917684166666694,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-16,13.161562083333358,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-17,12.42502291666669,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-18,13.177799166666682,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-19,13.469515833333354,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-20,12.571454583333358,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-21,12.523490833333357,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-22,13.422277916666694,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-23,13.33585750000003,-0.25,-78.5,ERA5_785_025
Belisario,2006-12-24,13.118176250000026,-0.25,-78.5,ERA5_785_025
